ID,Loan_Amount,Grade,Interest_Rate,Default_Prob
139551698,15000,A,0.08460000000000001,0.209704588143059
139061544,7200,A,0.08460000000000001,0.209708068836506
140792985,7000,A,0.08460000000000001,0.209711842543529
139830258,5000,A,0.08460000000000001,0.209715910272206
139180708,17500,A,0.08460000000000001,0.209727334474322
139814422,10000,A,0.08460000000000001,0.209736883779705
140367852,8000,A,0.08460000000000001,0.209743819492905
140058160,10000,A,0.08460000000000001,0.209749715049233
139586413,17500,A,0.08460000000000001,0.209749790267753
140066398,10000,A,0.08460000000000001,0.209750946634981
139689443,12000,A,0.08460000000000001,0.209753484328503
140326516,8000,A,0.08460000000000001,0.20975546151845
140543919,7500,A,0.08460000000000001,0.209756159484835
140894836,12000,A,0.08460000000000001,0.209758714097728
140231476,18000,A,0.08460000000000001,0.209759798617469
140323292,10000,A,0.08460000000000001,0.209763434236659
139641224,9000,A,0.08460000000000001,0.209764138921039
140566175,5000,A,0.08460000000000001,0.209766005793542
141080195,4800,A,0.08460000000000001,0.209766391793237
140638112,10000,A,0.08460000000000001,0.209768956341619
139926536,4000,A,0.08460000000000001,0.20977025879725
140308234,20000,A,0.08460000000000001,0.209774667389063
139685610,16500,A,0.08460000000000001,0.209776097596834
141125196,6000,A,0.08460000000000001,0.209776547127314
140861850,20000,A,0.08460000000000001,0.209778401225109
140408238,6000,A,0.08460000000000001,0.209778490409518
140113423,12000,A,0.08460000000000001,0.209779161748275
141049707,5200,A,0.08460000000000001,0.209781746940017
138735818,16000,A,0.08460000000000001,0.209789163277464
140702453,5000,A,0.08460000000000001,0.20979153822187
140673636,21600,A,0.08460000000000001,0.20979376719252
139791740,4000,A,0.08460000000000001,0.209800964558644
140916808,20000,A,0.08460000000000001,0.209815918581713
140561089,7500,A,0.08460000000000001,0.209818343441369
140480753,25000,A,0.08460000000000001,0.209821970962431
138982519,11000,A,0.08460000000000001,0.209836517648472
139502490,4000,A,0.08460000000000001,0.20983899162565
140979129,12000,A,0.08460000000000001,0.209841976993505
140569431,7000,A,0.08460000000000001,0.20984985920413
139708748,7000,A,0.08460000000000001,0.209851287124842
139913826,29000,A,0.08460000000000001,0.209852414552519
140499361,30000,A,0.08460000000000001,0.209856751480298
139706104,20000,A,0.08460000000000001,0.209860686893191
139303093,14400,A,0.08460000000000001,0.209862670207802
139608086,5000,A,0.08460000000000001,0.209864892187202
140309870,25000,A,0.08460000000000001,0.209874113376311
140819329,5000,A,0.08460000000000001,0.209875232125293
140380191,10000,A,0.08460000000000001,0.209876732359607
140877537,16000,A,0.08460000000000001,0.209877138741211
139913996,4000,A,0.08460000000000001,0.2098806434155
139107930,5000,A,0.08460000000000001,0.209882181661586
140114217,10000,A,0.08460000000000001,0.209896526093075
140151589,6000,A,0.08460000000000001,0.209897382828204
140649848,16000,A,0.08460000000000001,0.209900488429395
139498125,8000,A,0.08460000000000001,0.209902738797426
140426423,6000,A,0.08460000000000001,0.209906788154155
139831382,6500,A,0.08460000000000001,0.209926297727055
140350601,6000,A,0.08460000000000001,0.209926804433144
140125574,10000,A,0.08460000000000001,0.209929085892505
140687745,13000,A,0.08460000000000001,0.209935514270974
139364979,16000,A,0.08460000000000001,0.209942928305813
140036820,12000,A,0.08460000000000001,0.20994366852911
140386783,12000,A,0.08460000000000001,0.209945401337108
140491976,9600,A,0.08460000000000001,0.209950711002528
139582756,10000,A,0.08460000000000001,0.209951871821263
140250076,4000,A,0.08460000000000001,0.209956837296414
139889929,10000,A,0.08460000000000001,0.209958352791343
139845939,6000,A,0.08460000000000001,0.209961278079055
139793249,7000,A,0.08460000000000001,0.20996273016323
141081632,10000,A,0.08460000000000001,0.209969981983176
140437150,10000,A,0.08460000000000001,0.209975594441644
140807282,20000,A,0.08460000000000001,0.209975633951509
139511633,10000,A,0.08460000000000001,0.209987791269523
140709475,16000,A,0.08460000000000001,0.209990718470855
140112747,20000,A,0.08460000000000001,0.209995600719992
140726887,9600,A,0.08460000000000001,0.210008751906057
139931729,4000,A,0.08460000000000001,0.210009998701224
140324890,5200,A,0.08460000000000001,0.210014950300605
140434552,15000,A,0.08460000000000001,0.21001536148621
139015470,5000,A,0.08460000000000001,0.210019874425488
139618334,10000,A,0.08460000000000001,0.210022436148793
139495918,7000,A,0.08460000000000001,0.210026703312819
140578480,14000,A,0.08460000000000001,0.21002929146967
139642808,5000,A,0.08460000000000001,0.210029931689973
138487580,21000,A,0.08460000000000001,0.210031116548688
139680240,12000,A,0.08460000000000001,0.210038469319715
140686112,16000,A,0.08460000000000001,0.210039969011634
140114771,23000,A,0.08460000000000001,0.210039989192053
140215520,10000,A,0.08460000000000001,0.210045769367771
139930047,25000,A,0.08460000000000001,0.210046396986636
139666710,12000,A,0.08460000000000001,0.210047158458237
140618120,20000,A,0.08460000000000001,0.210047931660313
140611980,18500,A,0.08460000000000001,0.21004947200926
140629139,17000,A,0.08460000000000001,0.210049986709103
140639546,16000,A,0.08460000000000001,0.21005191262528
139515068,12000,A,0.08460000000000001,0.210053114554389
140005360,7500,A,0.08460000000000001,0.210077617242547
140151809,11000,A,0.08460000000000001,0.210078342484201
140120743,4500,A,0.08460000000000001,0.210082909586102
139284424,5500,A,0.08460000000000001,0.210083572996238
140408767,8500,A,0.08460000000000001,0.210087109795522
140015042,12000,A,0.08460000000000001,0.210092558488437
139604235,9600,A,0.08460000000000001,0.210099537690789
140652896,16000,A,0.08460000000000001,0.210104635600362
140925476,14400,A,0.08460000000000001,0.210132279804362
139996150,12000,A,0.08460000000000001,0.210137444259502
140065941,20800,A,0.08460000000000001,0.210139086725487
139874833,25000,A,0.08460000000000001,0.210140936838118
140419807,20000,A,0.08460000000000001,0.210143185916232
140425433,10000,A,0.08460000000000001,0.210147701579513
140842695,15000,A,0.08460000000000001,0.210147820479903
141091793,10000,A,0.08460000000000001,0.210148362677526
140401180,7000,A,0.08460000000000001,0.210150641514354
139226148,20000,A,0.08460000000000001,0.210158881248555
140699586,4000,A,0.08460000000000001,0.210178114255385
140939319,9000,A,0.08460000000000001,0.210185554657217
139914094,5000,A,0.08460000000000001,0.210190031864814
139803294,4500,A,0.08460000000000001,0.210193383230318
140009649,7500,A,0.08460000000000001,0.210199418155777
139857130,8875,A,0.08460000000000001,0.210200706477426
140635097,8300,A,0.08460000000000001,0.210205844925846
141042220,12000,A,0.08460000000000001,0.210206990445478
139927385,19000,A,0.08460000000000001,0.210213315977839
140282341,10000,A,0.08460000000000001,0.210214997375754
139927362,7200,A,0.08460000000000001,0.210216580910575
139756098,9000,A,0.08460000000000001,0.210223639910241
139552202,10000,A,0.08460000000000001,0.210224170801783
139790780,5000,A,0.08460000000000001,0.21022615149985
139514171,15000,A,0.08460000000000001,0.210226927149759
140385645,7300,A,0.08460000000000001,0.210229276016295
140003510,10000,A,0.08460000000000001,0.210234260760016
140639982,10000,A,0.08460000000000001,0.210239283753545
140403693,10000,A,0.08460000000000001,0.210239811877059
140328471,11000,A,0.08460000000000001,0.210240711440415
138307723,19000,A,0.08460000000000001,0.210241328988574
140497302,8900,A,0.08460000000000001,0.210244369639232
140444460,5000,A,0.08460000000000001,0.210248158212846
140625354,16000,A,0.08460000000000001,0.21025078828509
139981166,30000,A,0.08460000000000001,0.210252733638548
139531256,21000,A,0.08460000000000001,0.210264823217871
141077669,5000,A,0.08460000000000001,0.210266853668705
140126169,15000,A,0.08460000000000001,0.210271364367963
140751981,35000,A,0.08460000000000001,0.210274695313164
141060314,24000,A,0.08460000000000001,0.210287133403718
140538638,10000,A,0.08460000000000001,0.210292536734312
139655928,10000,A,0.08460000000000001,0.210293056889126
139120108,5000,A,0.08460000000000001,0.210294814706358
138820678,4400,A,0.08460000000000001,0.210296776518496
140108790,7500,A,0.08460000000000001,0.210297778240022
139481674,6300,A,0.08460000000000001,0.21030380606588
139800350,6000,A,0.08460000000000001,0.21030408023767
140618879,5000,A,0.08460000000000001,0.210305283815213
139835309,25300,A,0.08460000000000001,0.210306846909545
140306774,6000,A,0.08460000000000001,0.210306882188452
140003761,10000,A,0.08460000000000001,0.210307185529423
139496006,8000,A,0.08460000000000001,0.210311956007527
140232671,4000,A,0.08460000000000001,0.210312807339803
140841110,14500,A,0.08460000000000001,0.210315411567722
140416056,20000,A,0.08460000000000001,0.210315839235691
139613875,15600,A,0.08460000000000001,0.210317033913597
139670362,5000,A,0.08460000000000001,0.210317991275944
140492638,7750,A,0.08460000000000001,0.210325179788754
139404382,10000,A,0.08460000000000001,0.210329572705995
138994769,15000,A,0.08460000000000001,0.210332878136736
139919230,10000,A,0.08460000000000001,0.21034050962021
140803216,10000,A,0.08460000000000001,0.210342733077262
140111736,10000,A,0.08460000000000001,0.210346786195913
140220838,14000,A,0.08460000000000001,0.210347072236327
140790541,7000,A,0.08460000000000001,0.210349117320183
140194120,20000,A,0.08460000000000001,0.210352561418588
140430498,16000,A,0.08460000000000001,0.210353255887971
139917741,8400,A,0.08460000000000001,0.21035397568551
139308726,8250,A,0.08460000000000001,0.210354431416784
140868135,8000,A,0.08460000000000001,0.210354787002279
140561631,26000,A,0.08460000000000001,0.21035669403918
141057724,12000,A,0.08460000000000001,0.210357838216601
140442110,10000,A,0.08460000000000001,0.210370479054924
140705308,5000,A,0.08460000000000001,0.210371616758936
139576232,15000,A,0.08460000000000001,0.210373377333265
140898637,10000,A,0.08460000000000001,0.210377414138462
139881844,9600,A,0.08460000000000001,0.210387911236144
140922315,28000,A,0.08460000000000001,0.210389924563766
140400150,7200,A,0.08460000000000001,0.210390897688178
139438268,17000,A,0.08460000000000001,0.210406118007061
140481190,5000,A,0.08460000000000001,0.210410448369265
140340874,10000,A,0.08460000000000001,0.210413919857107
140012219,6000,A,0.08460000000000001,0.210413946247892
139673653,14000,A,0.08460000000000001,0.210414323694089
141094191,12550,A,0.08460000000000001,0.210423878170088
140612062,7000,A,0.08460000000000001,0.210429436202561
139699312,7700,A,0.08460000000000001,0.210439432495435
139652121,16000,A,0.08460000000000001,0.210446339035035
140630299,6000,A,0.08460000000000001,0.210446501793132
140126650,11000,A,0.08460000000000001,0.210455754216623
140442405,4000,A,0.08460000000000001,0.210464191188062
139875205,10000,A,0.08460000000000001,0.210464196097798
140637968,7200,A,0.08460000000000001,0.210488532498373
140839760,30000,A,0.08460000000000001,0.210498381746739
140370382,5000,A,0.08460000000000001,0.210502114535591
139204007,6000,A,0.08460000000000001,0.210503576158928
140735362,12000,A,0.08460000000000001,0.210509188972749
139795427,20000,A,0.08460000000000001,0.210509475555064
139792769,23000,A,0.08460000000000001,0.210513467354966
140100937,25000,A,0.08460000000000001,0.210514341614465
140558725,10000,A,0.08460000000000001,0.210517311346126
140663731,4800,A,0.08460000000000001,0.210521977761849
139499494,22500,A,0.08460000000000001,0.210522683501303
140440711,10000,A,0.08460000000000001,0.210528661917088
140319207,10000,A,0.08460000000000001,0.210528712501185
139312836,10000,A,0.08460000000000001,0.210529327533976
140438951,10000,A,0.08460000000000001,0.210530584270047
140616091,12000,A,0.08460000000000001,0.210531217266016
140793878,10000,A,0.08460000000000001,0.210538090960761
139348264,7500,A,0.08460000000000001,0.210539858554256
139695752,13000,A,0.08460000000000001,0.210549261875495
138919321,7000,A,0.08460000000000001,0.21055050016637
139800249,25000,A,0.08460000000000001,0.210551169003259
141074265,20000,A,0.08460000000000001,0.210552555048083
139914750,5000,A,0.08460000000000001,0.210555415521299
140112738,16000,A,0.08460000000000001,0.210561592870152
139804554,22000,A,0.08460000000000001,0.210563109624928
140790713,6000,A,0.08460000000000001,0.210563253954625
140064138,14000,A,0.08460000000000001,0.210564774593129
139296070,7500,A,0.08460000000000001,0.210572224839685
139891744,35000,A,0.08460000000000001,0.21057416722865
139494967,12000,A,0.08460000000000001,0.210575351514709
141070888,15000,A,0.08460000000000001,0.210586258452344
139699838,40000,A,0.08460000000000001,0.210586421132456
140792712,6000,A,0.08460000000000001,0.210587600967628
139643941,27000,A,0.08460000000000001,0.210588061957501
140423090,15000,A,0.08460000000000001,0.21058926740497
140497984,12000,A,0.08460000000000001,0.210594820286074
140328632,9000,A,0.08460000000000001,0.210608366223929
139112883,10000,A,0.08460000000000001,0.210618539103106
140557529,10000,A,0.08460000000000001,0.210619888230549
140195283,30000,A,0.08460000000000001,0.2106203171373
140426929,5000,A,0.08460000000000001,0.210622227431726
140611030,10000,A,0.08460000000000001,0.210622630575835
139834269,10000,A,0.08460000000000001,0.210624018441473
139503482,35000,A,0.08460000000000001,0.210627389840668
140014519,10000,A,0.08460000000000001,0.210628484181349
140193208,22500,A,0.08460000000000001,0.210639524242138
139475419,5000,A,0.08460000000000001,0.210640058963979
139483541,10000,A,0.08460000000000001,0.210643492212769
140960664,6000,A,0.08460000000000001,0.210649972047117
140119079,15000,A,0.08460000000000001,0.210655433539373
140107906,4000,A,0.08460000000000001,0.210660847610294
140794112,10500,A,0.08460000000000001,0.210661884923323
140423554,18500,A,0.08460000000000001,0.210663998547815
139638992,7000,A,0.08460000000000001,0.210666147377361
141085909,10000,A,0.08460000000000001,0.210667903754861
139933444,12000,A,0.08460000000000001,0.21066837105361
140867392,6000,A,0.08460000000000001,0.210676317613911
140524021,10000,A,0.08460000000000001,0.210676665016954
139828134,5000,A,0.08460000000000001,0.210682707608578
139344064,6000,A,0.08460000000000001,0.210687907936612
139540563,12000,A,0.08460000000000001,0.210691823710734
139711100,9000,A,0.08460000000000001,0.210692865161739
138730058,4800,A,0.08460000000000001,0.210694066288737
140649266,28000,A,0.08460000000000001,0.21069647010405
140638451,22000,A,0.08460000000000001,0.210698786000133
140003038,7500,A,0.08460000000000001,0.210699531046385
140677183,20000,A,0.08460000000000001,0.210704837723211
139741168,5200,A,0.08460000000000001,0.210716925738077
141017723,16000,A,0.08460000000000001,0.210718333117729
139583468,5000,A,0.08460000000000001,0.210723423546097
139852983,6000,A,0.08460000000000001,0.210725792429037
140483760,20000,A,0.08460000000000001,0.21073045667973
140674403,15000,A,0.08460000000000001,0.21073091990324
140321339,9800,A,0.08460000000000001,0.210733283163081
140733098,10000,A,0.08460000000000001,0.210738009068667
140170241,12850,A,0.08460000000000001,0.210740331898362
140282156,20000,A,0.08460000000000001,0.210746595495083
140287985,5600,A,0.08460000000000001,0.210749533195815
140951021,20000,A,0.08460000000000001,0.21075458022945
140559542,17000,A,0.08460000000000001,0.21075539768593
138987144,5000,A,0.08460000000000001,0.210755737817876
139501676,5000,A,0.08460000000000001,0.21075910499052
139874122,35000,A,0.08460000000000001,0.210763529144669
139803342,12000,A,0.08460000000000001,0.21076420653096
140682315,10000,A,0.08460000000000001,0.210765185961193
140412236,12000,A,0.08460000000000001,0.210765587796407
139609827,5000,A,0.08460000000000001,0.210765913529661
140006590,12000,A,0.08460000000000001,0.210767304718447
139715960,20000,A,0.08460000000000001,0.210773636018075
140244227,25000,A,0.08460000000000001,0.210794918979723
140199121,9600,A,0.08460000000000001,0.210798388243777
139654092,15000,A,0.08460000000000001,0.210809762378143
139428188,7000,A,0.08460000000000001,0.210817632724604
140979768,5000,A,0.08460000000000001,0.210824453772136
139486813,6000,A,0.08460000000000001,0.210824834706866
140220771,6500,A,0.08460000000000001,0.210828526759397
140421199,20000,A,0.08460000000000001,0.210832825100965
140642911,8000,A,0.08460000000000001,0.210834137170271
139458968,25000,A,0.08460000000000001,0.210839239740273
139874633,8000,A,0.08460000000000001,0.210841956663147
139710808,6000,A,0.08460000000000001,0.210846851179169
140820248,10000,A,0.08460000000000001,0.210847542527465
140959761,20000,A,0.08460000000000001,0.210848535464136
139719019,10000,A,0.08460000000000001,0.210851489190877
140421920,8500,A,0.08460000000000001,0.210853447970423
139511371,10000,A,0.08460000000000001,0.210854106488019
139603186,10000,A,0.08460000000000001,0.210855027930778
140368498,10425,A,0.08460000000000001,0.210855219591292
140564477,24000,A,0.08460000000000001,0.210856461467224
139673501,6800,A,0.08460000000000001,0.210857120958967
140308486,10000,A,0.08460000000000001,0.210857632358828
139535335,4800,A,0.08460000000000001,0.210858550859738
140570762,10000,A,0.08460000000000001,0.210860307498395
140537881,4000,A,0.08460000000000001,0.21086387676681
139603341,5000,A,0.08460000000000001,0.210868976455942
139308877,10000,A,0.08460000000000001,0.210870723110956
140421166,4800,A,0.08460000000000001,0.21087136173213
140827616,16000,A,0.08460000000000001,0.210872087129368
139994113,7000,A,0.08460000000000001,0.210872666197006
140459521,8000,A,0.08460000000000001,0.210875039024437
140501364,17000,A,0.08460000000000001,0.210876090114461
140652508,25000,A,0.08460000000000001,0.210877488884859
138617824,12000,A,0.08460000000000001,0.210877763891063
139552582,8700,A,0.08460000000000001,0.210879143221876
139511325,35000,A,0.08460000000000001,0.210880949323467
140253548,10000,A,0.08460000000000001,0.210882781125255
139380310,17500,A,0.08460000000000001,0.210887952719024
140409670,10000,A,0.08460000000000001,0.21089038622843
139443436,16000,A,0.08460000000000001,0.210892166213776
140294362,13000,A,0.08460000000000001,0.210894055681244
140492188,8250,A,0.08460000000000001,0.210903210280761
139583059,16000,A,0.08460000000000001,0.210907628878271
139886768,24000,A,0.08460000000000001,0.210910675620771
141057975,12500,A,0.08460000000000001,0.210911826597474
139937115,7500,A,0.08460000000000001,0.210912505923579
139487105,15000,A,0.08460000000000001,0.21091653669687
140499717,7200,A,0.08460000000000001,0.210920636073056
138492258,5500,A,0.08460000000000001,0.210929585373172
140630637,5600,A,0.08460000000000001,0.210936469034322
140347638,15000,A,0.08460000000000001,0.21093863401527
140835996,20000,A,0.08460000000000001,0.210945648050329
138767750,8000,A,0.08460000000000001,0.210957749847329
140522683,5000,A,0.08460000000000001,0.210958640402574
140244156,16300,A,0.08460000000000001,0.210959887193959
139478389,4000,A,0.08460000000000001,0.210962402826749
141068425,10000,A,0.08460000000000001,0.210986271053183
139821081,10000,A,0.08460000000000001,0.21098633795688
140954354,17000,A,0.08460000000000001,0.210986704696047
140382949,10000,A,0.08460000000000001,0.210989144350141
140800222,4000,A,0.08460000000000001,0.210993121647313
139412981,10000,A,0.08460000000000001,0.21100379752297
140983651,25000,A,0.08460000000000001,0.211015899265746
140423370,10000,A,0.08460000000000001,0.211016604249899
139801292,22000,A,0.08460000000000001,0.211020619835656
139645125,8000,A,0.08460000000000001,0.211021147982546
140064753,6000,A,0.08460000000000001,0.211021919852163
140901098,20000,A,0.08460000000000001,0.211024263645958
139607949,20000,A,0.08460000000000001,0.2110253033741
140150941,19000,A,0.08460000000000001,0.211028800907924
138895577,7000,A,0.08460000000000001,0.211029784072211
140733522,9800,A,0.08460000000000001,0.211031338093471
141054067,24000,A,0.08460000000000001,0.211040878085316
140811977,5000,A,0.08460000000000001,0.211048174810997
137932384,5000,A,0.08460000000000001,0.211048912340534
138866162,7000,A,0.08460000000000001,0.211049080690255
138894113,12000,A,0.08460000000000001,0.211049501852136
140973733,10000,A,0.08460000000000001,0.211051199017251
140854390,14000,A,0.08460000000000001,0.21105299635127
140692339,23000,A,0.08460000000000001,0.211054789698434
140601122,20000,A,0.08460000000000001,0.211062582315115
139763421,6500,A,0.08460000000000001,0.211063514079674
139698052,10000,A,0.08460000000000001,0.211064077096395
140243280,7000,A,0.08460000000000001,0.211083170398336
139641194,6000,A,0.08460000000000001,0.211085629718008
138325458,10000,A,0.08460000000000001,0.211086300305334
139806629,10000,A,0.08460000000000001,0.211093092140661
140222359,5000,A,0.08460000000000001,0.211107065855141
139411954,16000,A,0.08460000000000001,0.211109158229378
140035900,15000,A,0.08460000000000001,0.211111246011791
138324408,10000,A,0.08460000000000001,0.21111354621876
140372287,5000,A,0.08460000000000001,0.211122261049345
139506793,12000,A,0.08460000000000001,0.211135214776871
138768215,16000,A,0.08460000000000001,0.211138177253062
139822873,4500,A,0.08460000000000001,0.211141975389691
140886999,12000,A,0.08460000000000001,0.211144723777514
139918889,6300,A,0.08460000000000001,0.211151346622401
140431894,18000,A,0.08460000000000001,0.211153833873208
139469896,10000,A,0.08460000000000001,0.211156661468714
140952546,8000,A,0.08460000000000001,0.211157312189231
140278487,4500,A,0.08460000000000001,0.211161564752096
140401036,4000,A,0.08460000000000001,0.211164199856229
141068778,5000,A,0.08460000000000001,0.211165035383315
140036367,13000,A,0.08460000000000001,0.211170024969727
139806124,15000,A,0.08460000000000001,0.211181964096373
140324661,9000,A,0.08460000000000001,0.211194089638092
138909924,7500,A,0.08460000000000001,0.21119775586831
141012285,32000,A,0.08460000000000001,0.211199029963099
140347061,10000,A,0.08460000000000001,0.211200742282878
140796164,7000,A,0.08460000000000001,0.211206668434303
140564656,11500,A,0.08460000000000001,0.211210413637148
139853864,5000,A,0.08460000000000001,0.211211652923211
140921746,7500,A,0.08460000000000001,0.211217520307654
139552472,5000,A,0.08460000000000001,0.211220111925781
140231230,5500,A,0.08460000000000001,0.211227028211198
140619256,25000,A,0.08460000000000001,0.211233205810089
139660090,8400,A,0.08460000000000001,0.211237474758168
140900507,5000,A,0.08460000000000001,0.211240056955011
140868481,5000,A,0.08460000000000001,0.211242510543367
139851369,15000,A,0.08460000000000001,0.211246630096871
140228440,15000,A,0.08460000000000001,0.211254084606102
140216723,7150,A,0.08460000000000001,0.211256112149096
139686907,15000,A,0.08460000000000001,0.211266558098517
140596793,8000,A,0.08460000000000001,0.21127987188677
140709231,4000,A,0.08460000000000001,0.21128231416367
140817670,20000,A,0.08460000000000001,0.211287138245616
140151800,7200,A,0.08460000000000001,0.21128950897797
139531970,15000,A,0.08460000000000001,0.211292164469083
140324881,12000,A,0.08460000000000001,0.211295498883972
139223769,12000,A,0.08460000000000001,0.211297803717193
139629009,15000,A,0.08460000000000001,0.211297853273116
138813200,10000,A,0.08460000000000001,0.211302492754572
139668919,12000,A,0.08460000000000001,0.211304925579025
139144217,16000,A,0.08460000000000001,0.211312989986776
140019979,18000,A,0.08460000000000001,0.211313653143127
139617339,4000,A,0.08460000000000001,0.211324189759219
140115838,20000,A,0.08460000000000001,0.211332040734617
140217225,5200,A,0.08460000000000001,0.211350963154797
139444211,10000,A,0.08460000000000001,0.211353302313105
140982425,4075,A,0.08460000000000001,0.211354039704926
139639324,10000,A,0.08460000000000001,0.211355948392903
140482098,10000,A,0.08460000000000001,0.211361987029298
139491281,13000,A,0.08460000000000001,0.211364500772446
139635416,9600,A,0.08460000000000001,0.211368197744475
140295321,30000,A,0.08460000000000001,0.211374093960091
140283231,5600,A,0.08460000000000001,0.21137781921295
140603624,25000,A,0.08460000000000001,0.211378576603044
140151078,5000,A,0.08460000000000001,0.211379992868308
140077536,20000,A,0.08460000000000001,0.211380105302385
140239955,20000,A,0.08460000000000001,0.211387367691241
139668960,25000,A,0.08460000000000001,0.211390272036842
141042207,10500,A,0.08460000000000001,0.211395675813821
139316275,16250,A,0.08460000000000001,0.211396006713026
140216092,12000,A,0.08460000000000001,0.211396172299096
139664031,7500,A,0.08460000000000001,0.21139639596302
140790340,15500,A,0.08460000000000001,0.211401537290707
140015977,8400,A,0.08460000000000001,0.211404131367501
140312529,19500,A,0.08460000000000001,0.211408647245251
139802770,6300,A,0.08460000000000001,0.211409007285604
139856712,5000,A,0.08460000000000001,0.211410514699424
139147947,14000,A,0.08460000000000001,0.211411005438941
140999485,20800,A,0.08460000000000001,0.211414656111108
140409434,5000,A,0.08460000000000001,0.211418268368393
140957708,5000,A,0.08460000000000001,0.211424121851395
138864847,6000,A,0.08460000000000001,0.211424322616255
139752687,15000,A,0.08460000000000001,0.21143404061733
139368651,10000,A,0.08460000000000001,0.211434690155195
140953700,17000,A,0.08460000000000001,0.211439196442414
138341213,6000,A,0.08460000000000001,0.211441194277192
139027584,12000,A,0.08460000000000001,0.211446934317546
139796808,11000,A,0.08460000000000001,0.211447573505803
140797884,8000,A,0.08460000000000001,0.211448101535117
139712186,25000,A,0.08460000000000001,0.211456036176724
140956313,40000,A,0.08460000000000001,0.211468324002373
140846581,10000,A,0.08460000000000001,0.211468475223571
140445715,6500,A,0.08460000000000001,0.211473035770218
140225068,20000,A,0.08460000000000001,0.211482173175901
139675458,5000,A,0.08460000000000001,0.211483452727491
139219481,17500,A,0.08460000000000001,0.211483794384269
140427566,30000,A,0.08460000000000001,0.211487999454522
140384076,10000,A,0.08460000000000001,0.211491439418723
140375028,16800,A,0.08460000000000001,0.211501462719596
140852812,4800,A,0.08460000000000001,0.211503382587918
139493540,6000,A,0.08460000000000001,0.211509903942123
139299526,10000,A,0.08460000000000001,0.211510832662373
139644131,20000,A,0.08460000000000001,0.211524738037558
139927897,8000,A,0.08460000000000001,0.21153086957656
140462584,12000,A,0.08460000000000001,0.211537725734211
139289555,16000,A,0.08460000000000001,0.211546892853554
139707772,5000,A,0.08460000000000001,0.211547034238384
139151652,8000,A,0.08460000000000001,0.211557338502465
139799880,21000,A,0.08460000000000001,0.211561360126397
139647232,10000,A,0.08460000000000001,0.211562785342122
139836962,12000,A,0.08460000000000001,0.211567451355071
139265119,15000,A,0.08460000000000001,0.21157363714078
139427463,4025,A,0.08460000000000001,0.211575626667346
140614326,10000,A,0.08460000000000001,0.211583744453396
140266006,33550,A,0.08460000000000001,0.21158556580712
140770402,10000,A,0.08460000000000001,0.211589371583222
139923010,17000,A,0.08460000000000001,0.211592407844855
140641781,8000,A,0.08460000000000001,0.211600748942619
139654305,7500,A,0.08460000000000001,0.211610284448868
140774012,6000,A,0.08460000000000001,0.211617059808338
139581809,30000,A,0.08460000000000001,0.211622480547266
140642403,35000,A,0.08460000000000001,0.211628479581777
139578086,10000,A,0.08460000000000001,0.211640353314782
140385398,12000,A,0.08460000000000001,0.211647991677787
139496652,30000,A,0.08460000000000001,0.211653856755121
140065725,14000,A,0.08460000000000001,0.21165847920372
139340911,10000,A,0.08460000000000001,0.211663578095488
139480902,7200,A,0.08460000000000001,0.211664127566959
141097604,6700,A,0.08460000000000001,0.211666172606766
140735377,34000,A,0.08460000000000001,0.21166725843977
140198004,5500,A,0.08460000000000001,0.211669919221775
138427066,8000,A,0.08460000000000001,0.211677017210002
139410500,25000,A,0.08460000000000001,0.21167921964313
140064304,12000,A,0.08460000000000001,0.211679919024813
139826390,25000,A,0.08460000000000001,0.211684783399839
140403550,15000,A,0.08460000000000001,0.211689287800945
140497577,12000,A,0.08460000000000001,0.211689998564244
140660857,13000,A,0.08460000000000001,0.2116929901295
139488722,32000,A,0.08460000000000001,0.211700653117819
139342139,5000,A,0.08460000000000001,0.211701549434519
140424495,7000,A,0.08460000000000001,0.211702439679263
140701166,10000,A,0.08460000000000001,0.2117029238396
139352995,11825,A,0.08460000000000001,0.211706855176293
141085610,11925,A,0.08460000000000001,0.21170754061631
139981095,4800,A,0.08460000000000001,0.211720239285804
139581470,10000,A,0.08460000000000001,0.21172878181171
139684354,10000,A,0.08460000000000001,0.211732421925019
140699454,12000,A,0.08460000000000001,0.211735905417767
139152503,5000,A,0.08460000000000001,0.211740072080644
139924211,9600,A,0.08460000000000001,0.211742658023222
139793089,6750,A,0.08460000000000001,0.211745601546644
139633285,6000,A,0.08460000000000001,0.211755739456818
140241818,10000,A,0.08460000000000001,0.21175998254714
140636909,30000,A,0.08460000000000001,0.21176235011156
140623737,15000,A,0.08460000000000001,0.21176410565629
140099716,9000,A,0.08460000000000001,0.211765554238912
139609372,8000,A,0.08460000000000001,0.211767699826058
140097190,15000,A,0.08460000000000001,0.211768812716931
140439056,22000,A,0.08460000000000001,0.211769920012892
140241162,11000,A,0.08460000000000001,0.211771504814359
139994522,9000,A,0.08460000000000001,0.211774417941353
140429536,18000,A,0.08460000000000001,0.211776026212509
140292391,6000,A,0.08460000000000001,0.211776709265805
139998759,8400,A,0.08460000000000001,0.211777177070553
140957833,32075,A,0.08460000000000001,0.211778883393966
140430129,5000,A,0.08460000000000001,0.211786736298402
140735048,10000,A,0.08460000000000001,0.21179131424199
139643839,5000,A,0.08460000000000001,0.211792385640551
140313016,5000,A,0.08460000000000001,0.211792672186648
