id,loan_amnt,int_rate,estimated_default_prob,expected_profit
141046397,5000,15.02,0.441088313064557,419.74267688851774
141016800,20000,15.02,0.441088360092737,1678.970566281418
140625451,9000,15.02,0.441096928395022,755.5251721956092
140896724,20000,15.02,0.441098000556992,1678.941606326796
140864693,10000,15.02,0.441113650008049,839.4472976879103
139831963,5000,15.02,0.441124336354331,419.7156233978974
140676246,11500,15.02,0.44112741695538,965.3406126929721
140604528,10000,15.02,0.441130831619205,839.421490907954
140494396,10000,15.02,0.441133543532972,839.4174176134761
140117209,6000,15.02,0.441134626171342,503.64947489438657
140984861,20000,15.02,0.441135146966376,1678.8300185130065
139720786,12000,15.02,0.441136114559504,1007.2962671179499
139651175,10000,15.02,0.441142300071652,839.4042652923787
140022998,15000,15.02,0.441151217058942,1259.0863079662038
140403988,1200,15.02,0.441153914523161,100.72641844634546
139869950,6025,15.02,0.441173016491577,505.71327286086495
139944899,35000,15.02,0.441173696411661,2937.7498779638977
140614296,11000,15.02,0.441189711747116,923.266358251415
139752139,16000,15.02,0.441189903417162,1342.9324241078762
141017023,5625,15.02,0.441193333659168,472.12178222471044
139709949,13200,15.02,0.441194102631372,1107.9109243589369
139616360,40000,15.02,0.441196150365602,3357.293528603463
140314027,14000,15.02,0.441198789483769,1175.0471854735306
138879004,1000,15.02,0.44120820127742,83.93052816813152
140557621,6000,15.02,0.44120929718427,503.58218137753585
139192834,35000,15.02,0.441209575861775,2937.561259694649
138864507,4000,15.02,0.441215160264426,335.7179317131328
140244401,10000,15.02,0.441219744748309,839.2879433880398
139967799,12000,15.02,0.441220149760297,1007.1448020720408
139722662,6100,15.02,0.441221915475618,511.96365660292923
139831101,10000,15.02,0.441223807887463,839.2818405530305
139146892,15000,15.02,0.441229393857894,1258.910175638165
140116012,25000,15.02,0.44123526852474,2098.161566689601
139938459,32000,15.02,0.441238860650672,2685.6295401686093
140667750,10000,15.02,0.441240586939499,839.2566384168724
139283261,5000,15.02,0.441240849087238,419.6281223354843
140974254,10000,15.02,0.441267746572437,839.2158446481995
140465878,5000,15.02,0.441269324196125,419.60673752871014
139961938,6400,15.02,0.441273108352505,537.092986402904
141055632,4000,15.02,0.4412755583143,335.68164456476853
138231619,9600,15.02,0.441282951259229,805.6252869202925
